id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
4627,1175,Visa,Debit,4708121064103290,44166,26,Yes,1,1753,38961,2012,No
116,1175,Visa,Debit,4887547650218596,45352,281,Yes,2,8427,38718,2014,No
5914,1936,Visa,Debit,4653215018449189,41883,624,Yes,1,27006,39417,2007,No
3006,1936,Mastercard,Debit,5454198029567960,45139,161,Yes,1,34348,39934,2010,No
5531,1936,Mastercard,Debit,5278876115993600,39783,948,Yes,1,25659,39753,2011,No
2264,1936,Visa,Credit,4844646610537453,44044,174,Yes,2,14500,40238,2010,No
5551,1936,Visa,Credit,4343987004496524,45536,81,Yes,1,16400,39753,2008,No
3825,182,Visa,Debit,4166845388863489,44075,285,Yes,2,9418,39264,2007,No
980,182,Mastercard,Debit,5021195779307065,36708,818,Yes,1,20677,36557,2011,No
5532,468,Mastercard,Debit,5407924790398155,44409,69,Yes,1,21900,39753,2011,No
4705,468,Amex,Credit,338642228553287,45505,678,No,2,13100,40057,2009,No
3450,1651,Visa,Credit,4274011202694035,44713,289,Yes,2,25400,39965,2012,No
4181,1651,Mastercard,Debit,5092747474352987,40575,356,Yes,2,21177,38930,2007,No
1663,1714,Mastercard,Credit,5121470572571848,44713,529,Yes,1,20700,43862,2020,No
1421,1714,Amex,Credit,310441130576257,45383,394,Yes,2,12600,43862,2020,No
5533,1839,Mastercard,Debit,5960113726065282,39783,880,No,2,15122,39753,2010,No
339,1585,Visa,Debit,4915076647608173,45139,63,No,1,14708,41640,2014,No
2721,1585,Visa,Debit,4535134357521443,44621,877,Yes,2,19197,41365,2013,No
6103,1585,Mastercard,Debit,5325994058715063,44652,617,Yes,1,14830,41974,2014,No
4498,1245,Mastercard,Debit,5709693631749938,44470,320,Yes,1,6631,36404,2012,No
6008,1245,Mastercard,Debit,5774873617908688,45505,550,Yes,1,13910,40513,2016,No
4873,1245,Mastercard,Credit,5352138305305282,45413,190,Yes,2,6900,41883,2014,No
5347,1245,Mastercard,Debit,5152221647441116,44105,628,Yes,1,19955,34639,2007,No
5675,1245,Mastercard,Debit (Prepaid),5318319036148549,45505,577,Yes,2,66,41214,2012,No
3451,1245,Visa,Credit,4110883178370891,45383,317,Yes,1,9900,39965,2009,No
4759,732,Discover,Credit,6457800663577684,40909,285,Yes,1,9200,40422,2010,No
5200,732,Mastercard,Debit,5810725153736837,44682,279,Yes,1,9420,40452,2012,No
1115,732,Mastercard,Debit (Prepaid),5486503850400569,44317,264,No,2,49,39114,2011,No
5948,732,Visa,Debit,4023270767899228,43922,32,Yes,2,18535,39783,2008,No
5220,732,Visa,Debit,4442324693688145,45170,130,Yes,1,10104,40452,2015,No
46,732,Visa,Debit (Prepaid),4820966230615076,44866,662,Yes,2,63,37622,2010,No
625,342,Mastercard,Debit,5550802323458257,44805,862,Yes,1,61407,43831,2020,No
2303,476,Mastercard,Credit,5187732819891507,41974,87,Yes,3,10100,40969,2012,No
1070,476,Visa,Debit,4385795693863379,45444,806,Yes,2,31535,38384,2009,No
5684,476,Mastercard,Debit,5531706766680785,42217,158,Yes,1,21282,41579,2013,No
2666,164,Visa,Credit,4141753158398487,44621,11,Yes,1,5100,40269,2011,No
3210,164,Mastercard,Debit,5220177364102104,43862,680,Yes,1,14103,36312,2008,No
3748,164,Visa,Debit,4984493732494807,44743,688,Yes,2,21847,38534,2011,No
5272,164,Mastercard,Debit,5175150411772712,44075,502,Yes,1,28425,41548,2013,No
871,539,Visa,Debit,4236028748423167,43862,721,Yes,1,4087,43831,2020,No
3648,40,Amex,Credit,389912068048719,45170,269,Yes,2,8200,35977,2011,No
2437,40,Visa,Debit,4299508349741779,44440,579,Yes,2,1462,37347,2013,No
1289,40,Visa,Debit (Prepaid),4569310605904110,44378,990,Yes,2,58,40575,2011,No
2011,40,Mastercard,Debit,5488342944613905,40603,880,Yes,2,142,36220,2014,No
4400,1,Visa,Debit,4843491272960882,42736,625,Yes,1,18105,41122,2012,No
3682,1,Visa,Credit,4417513283605637,41730,84,Yes,1,10900,37438,2013,No
4652,1,Visa,Credit,4419924074647230,44531,1,No,1,12800,39326,2011,No
288,272,Visa,Debit,4058050157220596,43891,102,Yes,1,2670,40544,2011,No
3120,272,Mastercard,Credit,5873495069998579,43374,162,Yes,2,14700,41030,2012,No
626,272,Mastercard,Debit (Prepaid),5808136548740017,45108,131,Yes,1,100,43831,2020,No
627,521,Mastercard,Debit,5351705189279027,44531,895,Yes,2,1680,43831,2020,No
4890,988,Visa,Debit,4574140981154350,42583,627,Yes,1,18579,42248,2015,No
3935,988,Mastercard,Credit,5595598905079193,44440,15,Yes,1,13200,40360,2010,No
1422,988,Amex,Credit,381186607769548,45017,440,Yes,2,1900,43862,2020,No
4384,988,Visa,Credit,4844474344137395,45474,601,Yes,2,17100,40756,2011,No
3158,660,Visa,Debit,4522536096309018,42278,832,No,1,16820,41760,2014,No
5185,660,Amex,Credit,340488847692793,44593,91,Yes,1,12000,40452,2014,No
2343,1381,Mastercard,Debit,5936146704569186,43374,616,Yes,1,21357,42064,2015,No
3738,1381,Mastercard,Debit,5382896062305963,44866,543,Yes,1,22964,38534,2011,No
628,1381,Mastercard,Debit,5063833404835994,45627,954,Yes,1,16769,43831,2020,No
5635,1381,Visa,Credit,4677022173671023,42522,438,Yes,1,10100,40483,2010,No
2722,184,Visa,Debit,4266071650368100,45627,345,Yes,1,20773,41365,2013,No
2475,184,Amex,Credit,337714799695315,44562,540,Yes,1,15300,38443,2012,No
3936,184,Mastercard,Debit,5758058384603555,44927,365,Yes,2,11160,40360,2010,No
3211,184,Mastercard,Debit (Prepaid),5279859317968599,44896,265,Yes,2,110,36312,2017,No
4800,184,Visa,Debit,4762407160723213,45444,115,Yes,2,8766,40422,2020,No
4935,184,Mastercard,Debit (Prepaid),5231369185894594,44197,156,Yes,2,95,36069,2012,No
4701,1183,Visa,Credit,4985248597765518,44136,814,Yes,2,9100,39692,2015,No
4727,1183,Mastercard,Debit,5983398661297116,40452,300,Yes,2,15441,40057,2009,No
2858,1183,Mastercard,Debit,5382214816700100,43556,291,Yes,2,12021,38108,2014,No
4211,1183,Mastercard,Debit,5662897470767553,45047,180,Yes,1,8887,39295,2014,No
2279,905,Mastercard,Debit (Prepaid),5342080744210119,45047,335,Yes,1,77,40603,2011,No
5053,905,Mastercard,Credit,5957980518521489,45474,963,Yes,1,22500,38991,2008,No
5087,905,Mastercard,Debit,5932193694740182,40210,963,Yes,1,19600,39356,2015,No
4329,905,Mastercard,Debit,5166666850423125,44075,693,Yes,2,40019,40391,2017,No
53,905,Mastercard,Debit,5360731476529064,45261,898,No,2,64321,37987,2007,No
3587,419,Visa,Debit,4298987544338030,43891,757,Yes,1,16731,41791,2014,No
3854,419,Mastercard,Credit,5398766323081099,44713,391,Yes,2,8800,39630,2008,No
3792,419,Visa,Debit,4514910575649849,43647,398,Yes,1,12764,38899,2009,No
4111,419,Visa,Debit,4224737440603281,44593,580,No,1,7943,37469,2005,No
3284,419,Visa,Debit,4580608927025365,39083,312,Yes,2,18089,38139,2009,No
433,239,Discover,Credit,6640823761249853,43831,41,Yes,1,13800,43831,2020,No
872,239,Visa,Debit,4808189634285184,43862,6,Yes,2,20134,43831,2020,No
629,239,Mastercard,Debit (Prepaid),5675120465436915,44256,779,Yes,2,55,43831,2020,No
630,239,Mastercard,Debit,5595112515226586,43862,994,Yes,2,9279,43831,2020,No
1664,239,Mastercard,Debit,5615383905529869,44409,586,No,2,21449,43862,2020,No
5230,1241,Discover,Credit,6694401699327793,40878,712,Yes,1,16500,40817,2011,No
3501,1241,Visa,Debit,4617983811742101,44986,469,Yes,2,9335,40330,2010,No
3724,1241,Visa,Debit,4041929159891556,45017,622,Yes,2,14079,38169,2015,No
1928,383,Visa,Debit,4448354145874788,43862,333,Yes,1,10367,43862,2020,No
3686,383,Amex,Credit,329374832925921,45413,926,Yes,1,8200,37803,2012,No
1092,383,Mastercard,Debit,5932626353957306,43983,709,Yes,2,13350,38749,2011,No
985,1816,Amex,Credit,346838160027794,44136,335,Yes,1,10200,36923,2011,No
182,1816,Visa,Debit,4646403746633735,42095,115,Yes,1,22648,39448,2015,No
275,1501,Mastercard,Debit,5365244955303244,43891,523,No,1,17717,40544,2011,No
3683,1501,Visa,Credit,4841107746635167,41671,91,Yes,1,8300,37438,2013,No
3872,1501,Visa,Debit,4983998587312958,39814,204,Yes,2,25719,39630,2010,No
3855,497,Mastercard,Credit,5301383536207357,44805,114,Yes,1,13200,39630,2017,No
3198,497,Visa,Credit,4627450737727003,43525,306,Yes,2,12500,42856,2017,No
3879,497,Amex,Credit,314069788408541,43739,760,Yes,1,15400,39995,2017,No
1452,497,Discover,Credit,6743630812425986,43862,577,Yes,2,13900,43862,2020,No
2829,497,Mastercard,Debit,5019087087012500,43891,735,Yes,1,16681,37377,2011,No
3452,497,Visa,Credit,4995171731187347,45474,745,Yes,1,11800,39965,2012,No
873,893,Visa,Debit (Prepaid),4093550614245542,44440,874,Yes,1,57,43831,2020,No
1665,893,Mastercard,Debit,5369571154373540,44287,867,Yes,2,10573,43862,2020,No
1929,893,Visa,Debit,4039007832059779,44652,99,Yes,1,17499,43862,2020,No
5862,44,Mastercard,Debit,5867037533677009,44075,272,Yes,1,20015,39052,2006,No
2932,44,Mastercard,Debit,5336725167428422,44105,773,Yes,2,9707,39203,2009,No
5748,44,Mastercard,Credit,5384043758789033,44682,151,Yes,2,3400,33939,2007,No
4401,661,Amex,Credit,346401453739759,45108,552,Yes,1,5300,41487,2013,No
5710,661,Mastercard,Debit,5742781603234912,43160,376,Yes,2,22789,42309,2015,No
1345,661,Mastercard,Debit,5468889618070155,45352,110,Yes,2,13193,41671,2014,No
3731,939,Discover,Credit,6329791307366566,45170,617,Yes,1,1700,38534,2010,No
2028,939,Visa,Credit,4139421068502757,43070,782,Yes,1,9000,36951,2009,No
276,947,Mastercard,Debit (Prepaid),5337242427884909,44013,389,Yes,2,79,40544,2011,No
5534,947,Mastercard,Debit (Prepaid),5909236244923272,43466,964,Yes,1,87,39753,2008,No
2620,947,Visa,Debit,4812303101695566,43040,113,Yes,2,11254,39904,2009,No
2552,947,Visa,Debit,4005670530527551,44986,434,No,1,11344,39173,2007,No
75,1749,Mastercard,Debit (Prepaid),5535901079667192,43862,480,No,1,50,38353,2013,No
229,1749,Mastercard,Debit,5793881452789121,43617,784,Yes,2,1213,40179,2010,No
3551,385,Mastercard,Debit,5399594843051418,45139,813,No,1,29219,41061,2012,No
1321,385,Mastercard,Debit,5494762880839686,43891,915,Yes,1,17907,41306,2013,No
2289,385,Visa,Debit,4874419326645327,45200,768,Yes,2,24298,40603,2011,No
5124,385,Mastercard,Credit,5785799753329600,45108,527,Yes,1,11700,39722,2011,No
973,385,Visa,Debit,4145833750383667,37803,790,Yes,2,16227,36192,2015,No
2871,385,Visa,Debit,4573674903451245,44531,611,Yes,2,7495,38108,2005,No
1290,385,Visa,Debit,4972542983783758,43891,383,Yes,2,2210,40575,2014,No
874,67,Visa,Credit,4072857770457665,44713,889,Yes,2,17300,43831,2020,No
1666,67,Mastercard,Debit,5118561237234384,44409,568,Yes,2,3334,43862,2020,No
1226,1298,Mastercard,Debit,5818148628470967,45323,296,No,2,10040,40210,2010,No
5221,1298,Visa,Credit,4657798649903405,45444,703,Yes,2,8500,40452,2018,No
2386,913,Mastercard,Debit,5714757950966275,44075,805,Yes,1,11646,43525,2019,No
3110,913,Visa,Credit,4526538061468985,43891,180,Yes,1,6900,40664,2011,No
5899,913,Mastercard,Debit,5986384191582569,41913,786,Yes,2,8230,39417,2014,No
2933,1634,Mastercard,Credit,5720852309018318,45231,885,Yes,1,4400,39203,2014,No
2464,1634,Mastercard,Debit,5524436846278703,44013,697,Yes,2,8638,38078,2014,No
2245,1634,Discover,Credit,6268030188636337,44075,717,Yes,2,4700,40238,2011,No
4743,1634,Visa,Credit,4203303995031482,45292,367,Yes,2,4100,40057,2009,No
1071,804,Visa,Credit,4302044080999932,44136,699,Yes,1,8900,38384,2010,No
5986,804,Visa,Debit,4039102830415529,42826,14,Yes,1,3905,40148,2010,No
17,804,Visa,Debit,4214048661117547,44743,799,Yes,2,18744,36526,2010,No
213,804,Visa,Credit,4108680950969751,41122,988,No,2,5400,39814,2011,No
2553,804,Visa,Debit,4554800858688588,40848,867,No,1,14507,39173,2010,No
3602,1703,Visa,Credit,4562875268182118,43862,630,Yes,2,8700,42156,2015,No
2969,1703,Mastercard,Credit,5745606898714105,44713,753,Yes,2,10600,39569,2019,No
6078,1741,Visa,Debit,4921241302048112,45200,631,Yes,1,11510,41244,2012,No
5571,1741,Mastercard,Debit,5427223810289124,41426,962,Yes,1,15765,40118,2009,No
3025,1741,Visa,Debit (Prepaid),4148892255805747,44958,546,Yes,1,56,39934,2010,No
1097,1741,Visa,Credit,4328552729246712,44531,102,Yes,1,7300,38749,2013,No
1360,1741,Visa,Credit,4238757840498542,44896,551,Yes,2,8500,42036,2015,No
3037,1741,Amex,Credit,345841340861008,41852,854,Yes,1,7500,40299,2011,No
2595,1741,Amex,Credit,376643401959954,44652,75,Yes,2,5900,39904,2009,No
2235,1741,Visa,Credit,4273861353237930,44501,246,Yes,1,13600,39873,2013,No
5465,1741,Mastercard,Credit,5955551281858493,45292,860,Yes,2,10700,39022,2010,No
4504,766,Mastercard,Debit,5981688151498054,45017,148,No,1,6424,36770,2012,No
4499,766,Visa,Debit,4093339040695481,44044,907,Yes,2,14248,36404,2010,No
2356,766,Mastercard,Credit,5341478430944116,42522,222,Yes,2,5400,42430,2016,No
3811,472,Mastercard,Debit,5694959357776627,45231,837,Yes,2,13448,39264,2011,No
3007,472,Mastercard,Debit (Prepaid),5761593258077977,43831,590,Yes,2,44,39934,2013,No
3826,472,Visa,Credit,4956561609097121,43862,521,Yes,2,11300,39264,2007,No
4307,472,Visa,Debit,4946047116321440,41214,975,Yes,1,30622,40026,2009,No
2970,366,Mastercard,Debit,5887795279651150,40026,708,Yes,2,12241,39569,2008,No
5258,366,Mastercard,Credit,5642012409120694,43313,823,Yes,2,6200,41183,2012,No
986,366,Discover,Credit,6066458178590339,45139,653,Yes,1,9500,36923,2014,No
4812,366,Mastercard,Debit,5936158679461560,41061,407,Yes,2,23042,40787,2013,No
2934,366,Mastercard,Debit,5897249041445571,44228,103,Yes,2,19019,39203,2011,No
5846,366,Visa,Credit,4960827175990590,44136,947,No,2,2200,38687,2008,No
1072,366,Visa,Credit,4929393429782613,44470,648,Yes,1,13700,38384,2012,No
875,1205,Visa,Credit,4265738429688779,44986,740,No,2,13500,43831,2020,No
631,1205,Mastercard,Credit,5318920143610643,44256,389,Yes,2,7800,43831,2020,No
1423,1205,Amex,Credit,358973431417109,45444,874,Yes,1,13300,43862,2020,No
1667,1205,Mastercard,Debit,5443778159540147,44075,232,Yes,1,24665,43862,2020,No
1668,1205,Mastercard,Debit,5493715627792702,45017,704,Yes,2,28648,43862,2020,No
1078,1705,Discover,Credit,6835050350545859,45444,658,Yes,1,7000,38749,2019,No
4628,1705,Visa,Debit,4758003951001274,40513,604,Yes,1,1324,38961,2013,No
6009,1705,Mastercard,Debit,5151644017893999,43040,999,Yes,2,8950,40513,2018,No
876,626,Visa,Debit,4887374207803058,43831,756,Yes,2,43186,43831,2020,No
1669,626,Mastercard,Debit,5739105038876054,44896,372,Yes,1,56434,43862,2020,No
3753,1638,Discover,Credit,6784378675449742,44105,364,No,2,10000,38899,2008,No
4956,1638,Mastercard,Credit,5997976310447187,45474,645,Yes,1,21300,37165,2015,No
4296,1638,Mastercard,Debit,5445308987864903,44470,190,Yes,1,18281,40026,2009,No
4728,1638,Mastercard,Debit,5949659577533309,43952,808,Yes,2,13297,40057,2011,No
3856,1638,Mastercard,Debit,5658039288966447,45566,549,Yes,2,3485,39630,2011,No
5572,1953,Mastercard,Debit (Prepaid),5295801511323408,43922,135,Yes,2,54,40118,2009,No
1424,1953,Amex,Credit,302031764623099,44136,654,Yes,2,9900,43862,2020,No
1670,1953,Mastercard,Debit,5398962399583431,44013,114,Yes,1,8257,43862,2020,No
5937,1771,Mastercard,Debit,5457266267877380,45108,138,Yes,1,29078,39783,2009,No
2607,1771,Mastercard,Debit (Prepaid),5579600195785019,45383,50,Yes,2,59,39904,2009,No
3098,1771,Mastercard,Debit,5154358829015666,44621,153,Yes,1,27534,40664,2011,No
5847,931,Visa,Debit,4365224312490795,44682,190,Yes,2,21652,38687,2012,No
2699,1190,Mastercard,Debit,5714691469447873,44013,319,Yes,2,19919,41000,2012,No
5358,1190,Mastercard,Debit,5988682255641837,44866,66,Yes,2,24272,36465,2011,No
1671,1190,Mastercard,Debit,5944674876283297,45505,993,No,1,23805,43862,2020,No
1201,1190,Amex,Credit,347182989454327,41091,755,Yes,2,13800,40210,2010,No
5771,1190,Mastercard,Debit (Prepaid),5127422537618977,44105,947,No,2,27,37226,2017,No
4508,1190,Visa,Debit,4227482000380763,44743,795,Yes,2,4653,36770,2007,No
632,1190,Mastercard,Credit,5116834896067442,43862,635,Yes,2,9900,43831,2020,No
1227,371,Mastercard,Debit (Prepaid),5138905290496526,45474,348,Yes,2,34,40210,2011,No
5495,371,Mastercard,Debit,5379424877140939,42370,683,Yes,2,11861,39387,2013,No
3453,371,Visa,Debit,4175643298974575,44593,790,Yes,2,27382,39965,2014,No
3134,371,Mastercard,Credit,5931001528763541,43435,471,Yes,2,27600,41395,2013,No
2989,1404,Visa,Debit,4847424526739159,43862,326,Yes,2,4906,39569,2008,No
4555,1404,Mastercard,Debit,5952597489933830,43952,895,Yes,2,1993,38231,2014,No
1425,1970,Amex,Credit,355173462104949,43862,172,Yes,1,14800,43862,2020,No
1672,1970,Mastercard,Debit,5062306533983208,44986,742,Yes,2,2593,43862,2020,No
2411,1364,Visa,Credit,4696206742094892,44440,52,Yes,2,0,36617,2011,No
54,1364,Mastercard,Debit,5673928924089109,42552,821,Yes,2,0,37987,2008,No
3812,327,Mastercard,Credit,5035264823390216,39934,456,Yes,1,14900,39264,2008,No
4170,327,Visa,Debit,4783291966220802,44621,215,Yes,2,15720,38565,2011,No
3062,327,Mastercard,Debit,5683543220441253,44013,750,Yes,2,9165,40299,2010,No
3063,327,Mastercard,Debit,5911738030583603,44348,479,Yes,2,13322,40299,2010,No
5512,327,Visa,Debit,4711207147444250,45108,641,Yes,2,11528,39387,2013,No
407,1337,Amex,Credit,372011647566495,44896,533,Yes,1,9600,43831,2020,No
1673,1337,Mastercard,Debit,5980522152211543,43862,92,Yes,2,13573,43862,2020,No
877,594,Visa,Debit,4689169737232285,44682,44,Yes,1,11608,43831,2020,No
1674,594,Mastercard,Debit,5546505776191834,45566,791,Yes,1,23699,43862,2020,No
633,594,Mastercard,Credit,5717740258290130,44805,312,Yes,1,7700,43831,2020,No
3894,594,Mastercard,Debit,5691973692138971,43466,434,No,2,6754,39995,2010,No
1930,594,Visa,Credit,4715212743807294,44228,636,Yes,1,3500,43862,2020,No
1931,594,Visa,Debit,4785940182637905,43891,305,Yes,1,14793,43862,2020,No
4366,1704,Mastercard,Debit,5236033792855943,45597,681,Yes,2,44885,40756,2020,No
4729,1500,Mastercard,Credit,5662784777670002,44166,195,Yes,2,14000,40057,2011,No
5034,1500,Visa,Debit,4388439055637377,43132,457,Yes,2,18494,38626,2007,No
5180,1500,Visa,Credit,4969698736410401,45352,329,Yes,2,14700,40087,2011,No
3166,1500,Mastercard,Debit (Prepaid),5751736349751599,43952,682,Yes,1,69,42125,2015,No
634,923,Mastercard,Debit,5545102087160727,43862,128,Yes,1,22234,43831,2020,No
878,923,Visa,Credit,4806703657992318,44958,394,Yes,1,3600,43831,2020,No
289,1788,Visa,Debit,4762069063483783,44986,474,Yes,2,26255,40544,2011,No
2538,1788,Mastercard,Debit,5129852007248820,43891,581,Yes,2,5500,39173,2013,No
5751,1788,Visa,Debit,4757843891969384,35765,672,Yes,1,12323,35400,2011,No
2700,1788,Mastercard,Credit,5277514275369878,45292,175,Yes,2,7100,41000,2012,No
4277,129,Visa,Debit (Prepaid),4910995927794188,40422,581,Yes,2,37,39661,2009,No
2190,1756,Mastercard,Credit,5253258810503866,45292,847,Yes,1,19100,39508,2009,No
4259,1756,Mastercard,Credit,5151057837968132,44197,303,Yes,2,11600,39661,2012,No
6060,197,Visa,Debit,4339137888179152,41791,503,Yes,2,8144,40878,2012,No
1932,197,Visa,Debit (Prepaid),4897762471214014,45444,599,Yes,2,53,43862,2020,No
1933,197,Visa,Credit,4021220662934810,43862,943,Yes,2,8000,43862,2020,No
2357,197,Mastercard,Debit,5341022658860517,45627,542,Yes,1,11919,42430,2016,No
1302,197,Mastercard,Debit,5237861402927606,44562,536,Yes,1,17889,40940,2012,No
5853,219,Discover,Credit,6784663816408216,44835,850,Yes,2,6300,39052,2006,No
4994,219,Visa,Credit,4968397264653215,44348,571,Yes,2,7900,37895,2006,No
4609,219,Mastercard,Debit,5006759821122988,43983,152,Yes,2,7995,38961,2006,No
2431,1820,Mastercard,Credit,5023190732647203,44562,785,Yes,1,7900,37347,2013,No
2339,1820,Amex,Credit,344075477910403,44835,808,Yes,1,5900,42064,2015,No
3937,1820,Mastercard,Debit,5243433372742995,43831,279,Yes,1,18200,40360,2010,No
5201,1820,Mastercard,Debit,5414951977172238,44562,674,Yes,1,16502,40452,2010,No
3535,1820,Visa,Debit,4111163314027068,45017,851,Yes,1,16726,40695,2011,No
879,405,Visa,Debit,4011874239423525,45536,337,Yes,2,4140,43831,2020,No
4171,726,Amex,Credit,364268721229101,41913,60,Yes,1,9000,38930,2016,No
3391,726,Mastercard,Debit,5620945785367038,44896,723,Yes,1,12868,39600,2011,No
3431,726,Mastercard,Debit,5932422810479250,43862,180,Yes,1,27773,39965,2012,No
5535,20,Mastercard,Credit,5866750746796733,41640,754,Yes,1,16400,39753,2008,No
376,20,Visa,Credit,4812182592435267,44593,213,Yes,1,13000,43101,2018,No
1291,20,Visa,Debit,4326462005421386,44805,83,Yes,1,16465,40575,2011,No
5011,20,Mastercard,Credit,5881351669070746,44256,834,Yes,2,9000,38261,2011,No
3895,20,Mastercard,Debit,5648768892251580,45566,862,Yes,2,14961,39995,2015,No
4995,20,Visa,Debit,4213518971978552,45139,66,Yes,1,19791,37895,2014,No
3857,20,Mastercard,Debit,5375421607189929,42552,213,Yes,1,15771,39630,2016,No
1228,20,Mastercard,Debit,5706360016972471,45383,34,Yes,1,7702,40210,2010,No
2063,216,Mastercard,Debit,5099980998946055,45323,142,Yes,1,18729,38047,2011,No
